Time_ms,INST_RET,ASE_SPEC,VFP_SPEC,STALL_BACKEND,MISD,ASE_Ratio,VFP_Ratio,Stall_Ratio,Temp_C,Kernel_Freq_MHz,Actual_Freq_MHz,Throttle_Bits
2280,108303510,72202600,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2290,108719448,72479976,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2300,108521967,72348350,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2310,107720286,71813850,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2320,105403335,70270955,0,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2330,108662094,72441814,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2340,108538293,72359178,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2350,107140842,71427724,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2360,104862225,69908738,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2370,108674211,72449900,1,0,0.667,0.667,0.000,0.000,67.7,1800,1816,0
2380,108552789,72368674,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2390,108088989,72059624,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2400,104499342,69666700,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2410,106724025,71149843,0,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2420,108738054,72492394,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2430,108703413,72469370,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2440,108738669,72492806,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2450,108683220,72455942,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2460,108739956,72493700,1,0,0.667,0.667,0.000,0.000,68.7,1800,1817,0
2470,108743064,72495832,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2480,148393725,98929734,1,0,0.667,0.667,0.000,0.000,69.6,1800,2479,0
2490,108738714,72492794,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2500,108693429,72462570,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2510,108730191,72486986,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2520,108701619,72468086,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2530,108732963,72488914,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2540,108700161,72467198,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2550,108740388,72493778,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2560,108700068,72467018,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2570,108721152,72480958,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2580,108551312,72359537,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2590,108742173,72495050,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2600,108648549,72432830,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2610,108915940,72610935,1,0,0.667,0.667,0.000,0.000,69.1,1800,1821,0
2620,108740037,72493550,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2630,108580335,72387210,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2640,108741549,72494626,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2650,108707757,72472214,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2660,108652308,72435238,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2670,108700026,72466962,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2680,108745836,72497362,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2690,108675162,72450562,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2700,108741696,72494750,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2710,108698289,72465886,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2720,108743166,72495734,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2730,108767490,72511879,1,0,0.667,0.667,0.000,0.000,69.6,1800,1817,0
2740,108700863,72467638,1,0,0.667,0.667,0.000,0.000,70.1,1800,1816,0
2750,105541158,70003223,7505,0,0.663,0.663,0.000,0.000,70.1,1800,1819,0
2760,108658902,72438574,1,0,0.667,0.667,0.000,0.000,70.1,1800,1816,0
2770,108667682,72443674,4,0,0.667,0.667,0.000,0.000,70.1,1800,1816,0
2780,108707046,72471738,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2790,108723717,72482738,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2800,108693141,72462361,0,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2810,108673851,72449754,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2820,134421711,89615122,1,0,0.667,0.667,0.000,0.000,69.1,1800,2247,0
2830,108735981,72490922,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2840,108697572,72465362,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2850,108739623,72493350,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2860,108707823,72472354,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
2870,108727389,72485194,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2880,108702696,72468906,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2890,108735861,72490914,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2900,108696261,72464565,0,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2910,108742653,72495394,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2920,108708657,72472806,1,0,0.667,0.667,0.000,0.000,68.7,1800,1816,0
2930,108736515,72491306,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
