Time_ms,INST_RET,ASE_SPEC,VFP_SPEC,STALL_BACKEND,MISD,ASE_Ratio,VFP_Ratio,Stall_Ratio,Temp_C,Kernel_Freq_MHz,Actual_Freq_MHz,Throttle_Bits
2620,104370143,69581135,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2630,108738611,72493055,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2640,108712583,72475627,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2650,108743678,72496267,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2660,108584510,72390631,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2670,108735470,72490891,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2680,132385082,88255759,0,0,0.667,0.667,0.000,0.000,64.3,1800,2213,0
2690,108728138,72485935,0,0,0.667,0.667,0.000,0.000,64.3,1800,1816,0
2700,108683873,72456463,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
2710,108736325,72491303,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
2720,108705077,72470711,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
2730,108731849,72488463,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
2740,108699620,72467035,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
2750,108742808,72495827,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2760,108700796,72467755,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2770,108740588,72494203,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2780,105435173,69933644,7527,0,0.663,0.663,0.000,0.000,64.8,1800,1819,0
2790,108743633,72495631,0,0,0.667,0.667,0.000,0.000,64.8,1800,1817,0
2800,108573133,72381071,5,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2810,108692780,72462551,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
2820,108738008,72492555,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
2830,108703487,72469583,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2840,108748535,72499559,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2850,108694091,72463335,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2860,108737030,72491807,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2870,108707402,72472247,0,0,0.667,0.667,0.000,0.000,65.2,1800,1816,0
2880,108734738,72490311,0,0,0.667,0.667,0.000,0.000,64.8,1800,1816,0
2890,135905486,90604387,0,0,0.667,0.667,0.000,0.000,64.8,1800,2270,0
2900,108736106,72491199,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
2910,108691928,72461991,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
2920,108735449,72490827,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
2930,108703157,72469419,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
2940,108731321,72488079,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
2950,108354707,72237055,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
2960,108433880,72289685,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
2970,108652844,72436165,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
2980,108739466,72493576,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
2990,108552752,72369376,3,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
3000,108616702,72403210,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
3010,108712385,72475629,1,0,0.667,0.667,0.000,0.000,66.2,1800,1818,0
3020,108521099,72348048,3,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
3030,108600137,72400775,0,0,0.667,0.667,0.000,0.000,66.7,1800,1817,0
3040,108635939,72424582,1,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
3050,108729824,72487087,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
3060,108707552,72472375,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
3070,108727592,72485601,0,0,0.667,0.667,0.000,0.000,66.2,1800,1816,0
3080,108313472,72209673,0,0,0.667,0.667,0.000,0.000,65.7,1800,1817,0
3090,108713270,72476081,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
3100,108692696,72462389,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
3110,108168236,72111403,0,0,0.667,0.667,0.000,0.000,65.7,1800,1809,0
3120,108740618,72494215,0,0,0.667,0.667,0.000,0.000,65.7,1800,1816,0
3130,108705170,72470683,0,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
3140,108737687,72492375,0,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
3150,108699233,72466831,0,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
3160,108719966,72480471,0,0,0.667,0.667,0.000,0.000,66.7,1800,1816,0
